date,symbol,spot_close,spot_prev,fut_close,fut_prev,sigma_underlying,sigma_futures,sigma_applicable,ann_applicable
2025-04-30,MIDCPNIFTY,12075.3,12195.0,12074.7,12200.2,0.0127,0.0131,0.0131,0.25
2025-04-30,NIFTY,24334.2,24335.95,24418.4,24425.3,0.0089,0.0087,0.0089,0.1692
2025-04-30,NIFTYNXT50,64508.85,64892.35,64556.2,65004.0,0.0129,0.0126,0.0129,0.2471
2025-05-02,BANKNIFTY,55115.35,55087.15,55209.8,55241.8,0.0106,0.0103,0.0106,0.2016
2025-05-02,FINNIFTY,26151.75,26113.55,26193.1,26197.0,0.0106,0.0102,0.0106,0.2016
2025-05-02,MIDCPNIFTY,11977.0,12075.3,11996.9,12074.7,0.0126,0.0131,0.0131,0.2496
2025-05-02,NIFTY,24346.7,24334.2,24400.7,24418.4,0.0088,0.0087,0.0088,0.1688
2025-05-02,NIFTYNXT50,64429.75,64508.85,64428.8,64556.2,0.0129,0.0126,0.0129,0.2465
2025-05-05,BANKNIFTY,54919.5,55115.35,55080.6,55209.8,0.0105,0.0102,0.0105,0.2012
2025-05-05,FINNIFTY,26164.9,26151.75,26246.6,26193.1,0.0105,0.0102,0.0105,0.2011
2025-05-05,MIDCPNIFTY,12242.35,11977.0,12291.85,11996.9,0.0127,0.0131,0.0131,0.2511
2025-05-05,NIFTY,24461.15,24346.7,24553.7,24400.7,0.0088,0.0087,0.0088,0.1685
2025-05-05,NIFTYNXT50,65406.85,64429.75,65513.4,64428.8,0.0129,0.0126,0.0129,0.2467
2025-05-06,BANKNIFTY,54271.4,54919.5,54363.0,55080.6,0.0105,0.0103,0.0105,0.2013
2025-05-06,FINNIFTY,25969.0,26164.9,25994.6,26246.6,0.0105,0.0102,0.0105,0.2009
2025-05-06,MIDCPNIFTY,11985.9,12242.35,11997.2,12291.85,0.0128,0.0132,0.0132,0.2526
2025-05-06,NIFTY,24379.6,24461.15,24431.4,24553.7,0.0088,0.0086,0.0088,0.1681
2025-05-06,NIFTYNXT50,63824.9,65406.85,63847.0,65513.4,0.013,0.0127,0.013,0.2483
2025-05-07,BANKNIFTY,54610.9,54271.4,54671.0,54363.0,0.0105,0.0102,0.0105,0.201
2025-05-07,FINNIFTY,26165.65,25969.0,26198.3,25994.6,0.0105,0.0102,0.0105,0.2006
2025-05-07,MIDCPNIFTY,12217.65,11985.9,12249.8,11997.2,0.0128,0.0133,0.0133,0.2535
2025-05-07,NIFTY,24414.4,24379.6,24461.4,24431.4,0.0088,0.0086,0.0088,0.1677
2025-05-07,NIFTYNXT50,64134.4,63824.9,64210.6,63847.0,0.013,0.0127,0.013,0.2478
2025-05-08,BANKNIFTY,54365.65,54610.9,54288.6,54671.0,0.0105,0.0102,0.0105,0.2006
2025-05-08,FINNIFTY,25980.65,26165.65,25964.9,26198.3,0.0105,0.0102,0.0105,0.2003
2025-05-08,MIDCPNIFTY,11983.4,12217.65,11980.35,12249.8,0.0128,0.0133,0.0133,0.2547
2025-05-08,NIFTY,24273.8,24414.4,24271.9,24461.4,0.0088,0.0086,0.0088,0.1675
2025-05-08,NIFTYNXT50,62760.25,64134.4,62728.6,64210.6,0.013,0.0128,0.013,0.2489
2025-05-09,BANKNIFTY,53595.25,54365.65,53732.0,54288.6,0.0105,0.0102,0.0105,0.201
2025-05-09,FINNIFTY,25502.1,25980.65,25569.8,25964.9,0.0105,0.0102,0.0105,0.2014
2025-05-09,MIDCPNIFTY,12021.9,11983.4,12040.3,11980.35,0.0128,0.0133,0.0133,0.2541
2025-05-09,NIFTY,24008.0,24273.8,24065.5,24271.9,0.0088,0.0086,0.0088,0.1677
2025-05-09,NIFTYNXT50,62527.0,62760.25,62672.0,62728.6,0.013,0.0128,0.013,0.2483
2025-05-12,BANKNIFTY,55382.85,53595.25,55599.2,53732.0,0.0107,0.0105,0.0107,0.2053
2025-05-12,FINNIFTY,26497.6,25502.1,26593.4,25569.8,0.0109,0.0106,0.0109,0.2075
2025-05-12,MIDCPNIFTY,12537.9,12021.9,12610.75,12040.3,0.0131,0.0137,0.0137,0.2611
2025-05-12,NIFTY,24924.7,24008.0,25044.1,24065.5,0.0091,0.0091,0.0091,0.1748
2025-05-12,NIFTYNXT50,65078.55,62527.0,65430.4,62672.0,0.0133,0.0131,0.0133,0.2535
2025-05-13,BANKNIFTY,54940.85,55382.85,55089.0,55599.2,0.0107,0.0105,0.0107,0.2051
2025-05-13,FINNIFTY,26206.0,26497.6,26281.0,26593.4,0.0109,0.0106,0.0109,0.2075
2025-05-13,MIDCPNIFTY,12577.4,12537.9,12594.6,12610.75,0.0131,0.0136,0.0136,0.2604
2025-05-13,NIFTY,24578.35,24924.7,24640.2,25044.1,0.0092,0.0091,0.0092,0.1754
2025-05-13,NIFTYNXT50,65065.8,65078.55,65200.8,65430.4,0.0132,0.0131,0.0132,0.2529
2025-05-14,BANKNIFTY,54801.3,54940.85,54910.0,55089.0,0.0107,0.0105,0.0107,0.2046
2025-05-14,FINNIFTY,26145.55,26206.0,26207.4,26281.0,0.0108,0.0106,0.0108,0.207
2025-05-14,MIDCPNIFTY,12656.4,12577.4,12694.0,12594.6,0.0131,0.0136,0.0136,0.26
2025-05-14,NIFTY,24666.9,24578.35,24715.9,24640.2,0.0092,0.0091,0.0092,0.175
2025-05-14,NIFTYNXT50,65540.75,65065.8,65756.4,65200.8,0.0132,0.013,0.0132,0.2524
2025-05-15,BANKNIFTY,55355.6,54801.3,55399.6,54910.0,0.0107,0.0104,0.0107,0.2046
2025-05-15,FINNIFTY,26482.8,26145.55,26512.5,26207.4,0.0108,0.0106,0.0108,0.2072
2025-05-15,MIDCPNIFTY,12741.35,12656.4,12782.3,12694.0,0.013,0.0136,0.0136,0.2595
2025-05-15,NIFTY,25062.1,24666.9,25078.7,24715.9,0.0092,0.0091,0.0092,0.1759
2025-05-15,NIFTYNXT50,66226.55,65540.75,66433.2,65756.4,0.0132,0.013,0.0132,0.2522
2025-05-16,BANKNIFTY,55354.9,55355.6,55503.2,55399.6,0.0107,0.0104,0.0107,0.204
2025-05-16,FINNIFTY,26474.6,26482.8,26554.4,26512.5,0.0108,0.0105,0.0108,0.2067
2025-05-16,MIDCPNIFTY,12811.4,12741.35,12847.9,12782.3,0.013,0.0136,0.0136,0.259
2025-05-16,NIFTY,25019.8,25062.1,25078.7,25078.7,0.0092,0.0091,0.0092,0.1754
2025-05-16,NIFTYNXT50,67078.95,66226.55,67272.0,66433.2,0.0132,0.013,0.0132,0.2522
2025-05-19,BANKNIFTY,55420.7,55354.9,55514.8,55503.2,0.0107,0.0104,0.0107,0.2035
2025-05-19,FINNIFTY,26507.8,26474.6,26563.5,26554.4,0.0108,0.0105,0.0108,0.2062
2025-05-19,MIDCPNIFTY,12761.85,12811.4,12782.9,12847.9,0.013,0.0135,0.0135,0.2584
2025-05-19,NIFTY,24945.45,25019.8,24976.4,25078.7,0.0092,0.0091,0.0092,0.175
2025-05-19,NIFTYNXT50,67405.8,67078.95,67497.2,67272.0,0.0132,0.013,0.0132,0.2516
2025-05-20,BANKNIFTY,54877.35,55420.7,55103.8,55514.8,0.0106,0.0104,0.0106,0.2035
2025-05-20,FINNIFTY,26193.85,26507.8,26312.9,26563.5,0.0108,0.0105,0.0108,0.2063
2025-05-20,MIDCPNIFTY,12583.25,12761.85,12611.5,12782.9,0.013,0.0135,0.0135,0.2584
2025-05-20,NIFTY,24683.9,24945.45,24774.6,24976.4,0.0092,0.0091,0.0092,0.1752
2025-05-20,NIFTYNXT50,66165.5,67405.8,66338.8,67497.2,0.0132,0.013,0.0132,0.2522
2025-05-21,BANKNIFTY,55075.1,54877.35,55142.0,55103.8,0.0106,0.0104,0.0106,0.203
2025-05-21,FINNIFTY,26339.65,26193.85,26367.6,26312.9,0.0108,0.0105,0.0108,0.2059
2025-05-21,MIDCPNIFTY,12620.8,12583.25,12649.75,12611.5,0.013,0.0135,0.0135,0.2578
2025-05-21,NIFTY,24813.45,24683.9,24832.2,24774.6,0.0092,0.009,0.0092,0.1749
2025-05-21,NIFTYNXT50,66939.1,66165.5,67001.2,66338.8,0.0132,0.013,0.0132,0.2521
2025-05-22,BANKNIFTY,54941.3,55075.1,55068.4,55142.0,0.0106,0.0103,0.0106,0.2025
2025-05-22,FINNIFTY,26225.95,26339.65,26289.8,26367.6,0.0108,0.0105,0.0108,0.2055
2025-05-22,MIDCPNIFTY,12473.9,12620.8,12511.45,12649.75,0.013,0.0135,0.0135,0.2576
2025-05-22,NIFTY,24609.7,24813.45,24652.2,24832.2,0.0091,0.009,0.0091,0.1748
2025-05-22,NIFTYNXT50,66716.9,66939.1,66791.4,67001.2,0.0132,0.013,0.0132,0.2515
2025-05-23,BANKNIFTY,55398.25,54941.3,55495.6,55068.4,0.0106,0.0103,0.0106,0.2023
2025-05-23,FINNIFTY,26485.4,26225.95,26551.5,26289.8,0.0107,0.0104,0.0107,0.2054
2025-05-23,MIDCPNIFTY,12592.2,12473.9,12621.9,12511.45,0.0129,0.0135,0.0135,0.2572
2025-05-23,NIFTY,24853.15,24609.7,24879.9,24652.2,0.0092,0.009,0.0092,0.1749
2025-05-23,NIFTYNXT50,67095.9,66716.9,67162.6,66791.4,0.0131,0.0129,0.0131,0.251
2025-05-26,BANKNIFTY,55572.0,55398.25,55687.0,55495.6,0.0106,0.0103,0.0106,0.2019
2025-05-26,FINNIFTY,26591.9,26485.4,26645.0,26551.5,0.0107,0.0104,0.0107,0.2049
2025-05-26,MIDCPNIFTY,12653.95,12592.2,12684.9,12621.9,0.0129,0.0134,0.0134,0.2567
2025-05-26,NIFTY,25001.15,24853.15,25035.9,24879.9,0.0091,0.009,0.0091,0.1746
2025-05-26,NIFTYNXT50,67372.3,67095.9,67488.8,67162.6,0.0131,0.0129,0.0131,0.2504
2025-05-27,BANKNIFTY,55352.8,55572.0,55472.6,55687.0,0.0105,0.0103,0.0105,0.2014
2025-05-27,FINNIFTY,26420.8,26591.9,26480.3,26645.0,0.0107,0.0104,0.0107,0.2046
2025-05-27,MIDCPNIFTY,12618.35,12653.95,12659.7,12684.9,0.0129,0.0134,0.0134,0.256
2025-05-27,NIFTY,24826.2,25001.15,24862.6,25035.9,0.0091,0.009,0.0091,0.1744
2025-05-27,NIFTYNXT50,67190.75,67372.3,67209.4,67488.8,0.0131,0.0129,0.0131,0.2498
2025-05-28,BANKNIFTY,55417.0,55352.8,55445.6,55472.6,0.0105,0.0103,0.0105,0.2009
2025-05-28,FINNIFTY,26451.85,26420.8,26466.4,26480.3,0.0107,0.0104,0.0107,0.2041
2025-05-28,MIDCPNIFTY,12595.35,12618.35,12624.75,12659.7,0.0128,0.0134,0.0134,0.2554
2025-05-28,NIFTY,24752.45,24826.2,24762.5,24862.6,0.0091,0.009,0.0091,0.1741
2025-05-28,NIFTYNXT50,66996.2,67190.75,67108.8,67209.4,0.013,0.0129,0.013,0.2492
2025-05-29,BANKNIFTY,55546.05,55417.0,55869.8,55763.8,0.0105,0.0102,0.0105,0.2005
2025-05-29,FINNIFTY,26478.45,26451.85,26642.1,26587.5,0.0107,0.0104,0.0107,0.2036
2025-05-29,MIDCPNIFTY,12705.95,12595.35,12792.9,12658.65,0.0128,0.0134,0.0134,0.2552
2025-05-29,NIFTY,24833.6,24752.45,24942.8,24860.7,0.0091,0.009,0.0091,0.1737
2025-05-29,NIFTYNXT50,67093.8,66996.2,67435.4,67311.8,0.013,0.0128,0.013,0.2486
2025-05-30,BANKNIFTY,55749.7,55546.05,56076.4,55869.8,0.0105,0.0102,0.0105,0.2
2025-05-30,FINNIFTY,26499.25,26478.45,26660.1,26642.1,0.0106,0.0103,0.0106,0.2031
2025-05-30,MIDCPNIFTY,12712.2,12705.95,12773.3,12792.9,0.0128,0.0133,0.0133,0.2545
2025-05-30,NIFTY,24750.7,24833.6,24871.2,24942.8,0.0091,0.009,0.0091,0.1733
2025-05-30,NIFTYNXT50,66761.3,67093.8,67146.8,67435.4,0.013,0.0128,0.013,0.2481
2025-06-02,BANKNIFTY,55903.4,55749.7,56180.4,56076.4,0.0104,0.0102,0.0104,0.1996
2025-06-02,FINNIFTY,26448.4,26499.25,26602.1,26660.1,0.0106,0.0103,0.0106,0.2026
2025-06-02,MIDCPNIFTY,12771.0,12712.2,12817.3,12773.3,0.0128,0.0133,0.0133,0.2539
2025-06-02,NIFTY,24716.6,24750.7,24826.3,24871.2,0.009,0.0089,0.009,0.1729
2025-06-02,NIFTYNXT50,67039.8,66761.3,67337.8,67146.8,0.013,0.0128,0.013,0.2475
2025-06-03,BANKNIFTY,55599.95,55903.4,55931.0,56180.4,0.0104,0.0102,0.0104,0.1992
2025-06-03,FINNIFTY,26254.95,26448.4,26423.8,26602.1,0.0106,0.0103,0.0106,0.2023
2025-06-03,MIDCPNIFTY,12688.6,12771.0,12739.95,12817.3,0.0127,0.0133,0.0133,0.2534
2025-06-03,NIFTY,24542.5,24716.6,24675.3,24826.3,0.009,0.0089,0.009,0.1727
2025-06-03,NIFTYNXT50,66671.8,67039.8,66861.8,67337.8,0.0129,0.0127,0.0129,0.247
2025-06-04,BANKNIFTY,55676.85,55599.95,55989.4,55931.0,0.0104,0.0101,0.0104,0.1987
2025-06-04,FINNIFTY,26264.55,26254.95,26427.9,26423.8,0.0106,0.0103,0.0106,0.2018
2025-06-04,MIDCPNIFTY,12822.1,12688.6,12866.85,12739.95,0.0127,0.0133,0.0133,0.2532
2025-06-04,NIFTY,24620.2,24542.5,24729.4,24675.3,0.009,0.0089,0.009,0.1723
2025-06-04,NIFTYNXT50,66866.6,66671.8,67188.0,66861.8,0.0129,0.0127,0.0129,0.2464
2025-06-05,BANKNIFTY,55760.85,55676.85,56044.4,55989.4,0.0104,0.0101,0.0104,0.1982
2025-06-05,FINNIFTY,26387.15,26264.55,26525.3,26427.9,0.0105,0.0102,0.0105,0.2014
2025-06-05,MIDCPNIFTY,12951.7,12822.1,12972.7,12866.85,0.0127,0.0132,0.0132,0.2528
2025-06-05,NIFTY,24750.9,24620.2,24861.4,24729.4,0.009,0.0089,0.009,0.172
2025-06-05,NIFTYNXT50,67147.1,66866.6,67320.0,67188.0,0.0129,0.0127,0.0129,0.2459
2025-06-06,BANKNIFTY,56578.4,55760.85,56770.4,56044.4,0.0104,0.0101,0.0104,0.1987
2025-06-06,FINNIFTY,26848.9,26387.15,26959.1,26525.3,0.0106,0.0103,0.0106,0.2023
2025-06-06,MIDCPNIFTY,13146.0,12951.7,13193.95,12972.7,0.0127,0.0133,0.0133,0.2532
2025-06-06,NIFTY,25003.05,24750.9,25096.3,24861.4,0.009,0.0089,0.009,0.1722
2025-06-06,NIFTYNXT50,67992.85,67147.1,68165.6,67320.0,0.0129,0.0127,0.0129,0.2458
2025-06-09,BANKNIFTY,56839.6,56578.4,56999.2,56770.4,0.0104,0.0101,0.0104,0.1983
2025-06-09,FINNIFTY,26992.85,26848.9,27083.1,26959.1,0.0106,0.0103,0.0106,0.2019
2025-06-09,MIDCPNIFTY,13302.35,13146.0,13335.9,13193.95,0.0127,0.0132,0.0132,0.2529
2025-06-09,NIFTY,25103.2,25003.05,25181.8,25096.3,0.009,0.0089,0.009,0.1718
2025-06-09,NIFTYNXT50,68843.5,67992.85,69048.0,68165.6,0.0129,0.0127,0.0129,0.2458
2025-06-10,BANKNIFTY,56629.1,56839.6,56764.6,56999.2,0.0104,0.0101,0.0104,0.1979
2025-06-10,FINNIFTY,26867.05,26992.85,26940.8,27083.1,0.0105,0.0102,0.0105,0.2015
2025-06-10,MIDCPNIFTY,13311.65,13302.35,13326.7,13335.9,0.0127,0.0132,0.0132,0.2523
2025-06-10,NIFTY,25104.25,25103.2,25160.6,25181.8,0.009,0.0089,0.009,0.1714
2025-06-10,NIFTYNXT50,68922.55,68843.5,69119.4,69048.0,0.0128,0.0126,0.0128,0.2452
2025-06-11,BANKNIFTY,56459.75,56629.1,56648.6,56764.6,0.0103,0.0101,0.0103,0.1974
2025-06-11,FINNIFTY,26789.95,26867.05,26889.9,26940.8,0.0105,0.0102,0.0105,0.201
2025-06-11,MIDCPNIFTY,13237.55,13311.65,13274.4,13326.7,0.0127,0.0132,0.0132,0.2517
2025-06-11,NIFTY,25141.4,25104.25,25211.7,25160.6,0.0089,0.0088,0.0089,0.171
2025-06-11,NIFTYNXT50,68771.85,68922.55,68857.0,69119.4,0.0128,0.0126,0.0128,0.2446
2025-06-12,BANKNIFTY,56082.55,56459.75,56269.6,56648.6,0.0103,0.01,0.0103,0.1971
2025-06-12,FINNIFTY,26579.9,26789.95,26671.1,26889.9,0.0105,0.0102,0.0105,0.2008
2025-06-12,MIDCPNIFTY,13036.3,13237.55,13062.35,13274.4,0.0127,0.0132,0.0132,0.2521
2025-06-12,NIFTY,24888.2,25141.4,24937.4,25211.7,0.009,0.0088,0.009,0.1711
2025-06-12,NIFTYNXT50,67536.5,68771.85,67639.2,68857.0,0.0128,0.0127,0.0128,0.2452
2025-06-13,BANKNIFTY,55527.35,56082.55,55614.4,56269.6,0.0103,0.0101,0.0103,0.1971
2025-06-13,FINNIFTY,26335.6,26579.9,26380.2,26671.1,0.0105,0.0102,0.0105,0.2007
2025-06-13,MIDCPNIFTY,12991.6,13036.3,13012.8,13062.35,0.0127,0.0132,0.0132,0.2515
2025-06-13,NIFTY,24718.6,24888.2,24727.4,24937.4,0.0089,0.0088,0.0089,0.1709
2025-06-13,NIFTYNXT50,66979.05,67536.5,67060.8,67639.2,0.0128,0.0126,0.0128,0.2448
2025-06-16,BANKNIFTY,55944.9,55527.35,56112.4,55614.4,0.0103,0.01,0.0103,0.1969
2025-06-16,FINNIFTY,26554.75,26335.6,26635.9,26380.2,0.0105,0.0102,0.0105,0.2005
2025-06-16,MIDCPNIFTY,13107.5,12991.6,13148.5,13012.8,0.0126,0.0132,0.0132,0.2512
2025-06-16,NIFTY,24946.5,24718.6,24996.2,24727.4,0.0089,0.0089,0.0089,0.1709
2025-06-16,NIFTYNXT50,67472.15,66979.05,67619.4,67060.8,0.0128,0.0126,0.0128,0.2444
2025-06-17,BANKNIFTY,55714.15,55944.9,55780.8,56112.4,0.0103,0.01,0.0103,0.1964
2025-06-17,FINNIFTY,26451.65,26554.75,26474.6,26635.9,0.0105,0.0102,0.0105,0.2001
2025-06-17,MIDCPNIFTY,13039.75,13107.5,13040.65,13148.5,0.0126,0.0131,0.0131,0.2509
2025-06-17,NIFTY,24853.4,24946.5,24868.8,24996.2,0.0089,0.0088,0.0089,0.1706
2025-06-17,NIFTYNXT50,66996.45,67472.15,67022.4,67619.4,0.0128,0.0126,0.0128,0.244
2025-06-18,BANKNIFTY,55828.75,55714.15,55899.0,55780.8,0.0103,0.01,0.0103,0.196
2025-06-18,FINNIFTY,26399.95,26451.65,26426.1,26474.6,0.0104,0.0102,0.0104,0.1996
2025-06-18,MIDCPNIFTY,12943.35,13039.75,12953.25,13040.65,0.0126,0.0131,0.0131,0.2504
2025-06-18,NIFTY,24812.05,24853.4,24826.9,24868.8,0.0089,0.0088,0.0089,0.1702
2025-06-18,NIFTYNXT50,66788.7,66996.45,66856.0,67022.4,0.0127,0.0126,0.0127,0.2434
2025-06-19,BANKNIFTY,55577.45,55828.75,55655.0,55899.0,0.0102,0.01,0.0102,0.1956
2025-06-19,FINNIFTY,26299.65,26399.95,26323.7,26426.1,0.0104,0.0101,0.0104,0.1991
2025-06-19,MIDCPNIFTY,12727.7,12943.35,12750.1,12953.25,0.0126,0.0131,0.0131,0.2507
2025-06-19,NIFTY,24793.25,24812.05,24803.1,24826.9,0.0089,0.0088,0.0089,0.1697
2025-06-19,NIFTYNXT50,65848.15,66788.7,65957.8,66856.0,0.0127,0.0126,0.0127,0.2436
2025-06-20,BANKNIFTY,56252.85,55577.45,56298.0,55655.0,0.0102,0.01,0.0102,0.1958
2025-06-20,FINNIFTY,26648.7,26299.65,26667.5,26323.7,0.0104,0.0102,0.0104,0.1994
2025-06-20,MIDCPNIFTY,12984.35,12727.7,12987.15,12750.1,0.0127,0.0132,0.0132,0.2513
2025-06-20,NIFTY,25112.4,24793.25,25111.7,24803.1,0.0089,0.0088,0.0089,0.1702
2025-06-20,NIFTYNXT50,66733.05,65848.15,66756.0,65957.8,0.0128,0.0126,0.0128,0.2436
2025-06-23,BANKNIFTY,56059.35,56252.85,56097.8,56298.0,0.0102,0.01,0.0102,0.1953
2025-06-23,FINNIFTY,26556.5,26648.7,26573.0,26667.5,0.0104,0.0101,0.0104,0.199
2025-06-23,MIDCPNIFTY,13033.1,12984.35,13056.6,12987.15,0.0126,0.0131,0.0131,0.2508
2025-06-23,NIFTY,24971.9,25112.4,24993.3,25111.7,0.0089,0.0088,0.0089,0.1699
2025-06-23,NIFTYNXT50,66780.5,66733.05,66788.0,66756.0,0.0127,0.0125,0.0127,0.243
2025-06-24,BANKNIFTY,56461.9,56059.35,56500.8,56097.8,0.0102,0.01,0.0102,0.1951
2025-06-24,FINNIFTY,26750.4,26556.5,26761.8,26573.0,0.0104,0.0101,0.0104,0.1988
2025-06-24,MIDCPNIFTY,13147.85,13033.1,13164.75,13056.6,0.0126,0.0131,0.0131,0.2504
2025-06-24,NIFTY,25044.35,24971.9,25071.7,24993.3,0.0089,0.0088,0.0089,0.1696
2025-06-24,NIFTYNXT50,67349.35,66780.5,67358.8,66788.0,0.0127,0.0125,0.0127,0.2427
2025-06-25,BANKNIFTY,56621.15,56461.9,56619.2,56500.8,0.0102,0.0099,0.0102,0.1946
2025-06-25,FINNIFTY,26851.2,26750.4,26845.4,26761.8,0.0104,0.0101,0.0104,0.1983
2025-06-25,MIDCPNIFTY,13221.3,13147.85,13238.25,13164.75,0.0126,0.0131,0.0131,0.2499
2025-06-25,NIFTY,25244.75,25044.35,25252.2,25071.7,0.0089,0.0088,0.0089,0.1695
2025-06-25,NIFTYNXT50,67669.4,67349.35,67703.6,67358.8,0.0127,0.0125,0.0127,0.2422
2025-06-26,BANKNIFTY,57206.7,56621.15,57256.4,56787.4,0.0102,0.0099,0.0102,0.1946
2025-06-26,FINNIFTY,27248.4,26851.2,27263.7,26942.5,0.0104,0.0101,0.0104,0.1988
2025-06-26,MIDCPNIFTY,13305.1,13221.3,13387.95,13297.35,0.0126,0.0131,0.0131,0.2494
2025-06-26,NIFTY,25549.0,25244.75,25615.0,25350.2,0.0089,0.0088,0.0089,0.1698
2025-06-26,NIFTYNXT50,68295.15,67669.4,68725.4,68101.2,0.0127,0.0125,0.0127,0.2419
2025-06-27,BANKNIFTY,57443.9,57206.7,57648.2,57256.4,0.0102,0.0099,0.0102,0.1942
2025-06-27,FINNIFTY,27344.05,27248.4,27441.5,27263.7,0.0104,0.0101,0.0104,0.1984
2025-06-27,MIDCPNIFTY,13340.55,13305.1,13423.85,13387.95,0.0125,0.013,0.013,0.2488
2025-06-27,NIFTY,25637.8,25549.0,25750.2,25615.0,0.0089,0.0088,0.0089,0.1695
2025-06-27,NIFTYNXT50,68712.4,68295.15,68961.8,68725.4,0.0126,0.0125,0.0126,0.2414
2025-06-30,BANKNIFTY,57312.75,57443.9,57553.6,57648.2,0.0101,0.0099,0.0101,0.1938
2025-06-30,FINNIFTY,27174.45,27344.05,27302.8,27441.5,0.0104,0.0101,0.0104,0.1981
2025-06-30,MIDCPNIFTY,13433.85,13340.55,13488.25,13423.85,0.0125,0.013,0.013,0.2483
2025-06-30,NIFTY,25517.05,25637.8,25614.2,25750.2,0.0089,0.0088,0.0089,0.1692
2025-06-30,NIFTYNXT50,68998.2,68712.4,69203.8,68961.8,0.0126,0.0124,0.0126,0.2409
2025-07-01,BANKNIFTY,57459.45,57312.75,57689.6,57553.6,0.0101,0.0099,0.0101,0.1933
2025-07-01,FINNIFTY,27124.2,27174.45,27252.0,27302.8,0.0103,0.0101,0.0103,0.1976
2025-07-01,MIDCPNIFTY,13416.15,13433.85,13487.3,13488.25,0.0125,0.013,0.013,0.2477
2025-07-01,NIFTY,25541.8,25517.05,25643.3,25614.2,0.0088,0.0087,0.0088,0.1687
2025-07-01,NIFTYNXT50,68930.2,68998.2,69154.6,69203.8,0.0126,0.0124,0.0126,0.2403
2025-07-02,BANKNIFTY,56999.2,57459.45,57317.0,57689.6,0.0101,0.0099,0.0101,0.1931
2025-07-02,FINNIFTY,26861.7,27124.2,27014.5,27252.0,0.0103,0.0101,0.0103,0.1975
2025-07-02,MIDCPNIFTY,13440.5,13416.15,13495.55,13487.3,0.0125,0.0129,0.0129,0.247
2025-07-02,NIFTY,25453.4,25541.8,25546.1,25643.3,0.0088,0.0087,0.0088,0.1684
2025-07-02,NIFTYNXT50,68729.8,68930.2,68967.6,69154.6,0.0125,0.0124,0.0125,0.2397
2025-07-03,BANKNIFTY,56791.95,56999.2,57119.6,57317.0,0.0101,0.0098,0.0101,0.1927
2025-07-03,FINNIFTY,26734.9,26861.7,26892.3,27014.5,0.0103,0.01,0.0103,0.1971
2025-07-03,MIDCPNIFTY,13462.55,13440.5,13515.8,13495.55,0.0124,0.0129,0.0129,0.2464
2025-07-03,NIFTY,25405.3,25453.4,25508.6,25546.1,0.0088,0.0087,0.0088,0.168
2025-07-03,NIFTYNXT50,68355.85,68729.8,68563.2,68967.6,0.0125,0.0123,0.0125,0.2392
2025-07-04,BANKNIFTY,57031.9,56791.95,57293.8,57119.6,0.0101,0.0098,0.0101,0.1923
2025-07-04,FINNIFTY,26866.3,26734.9,26997.3,26892.3,0.0103,0.01,0.0103,0.1968
2025-07-04,MIDCPNIFTY,13416.0,13462.55,13464.85,13515.8,0.0124,0.0129,0.0129,0.2459
2025-07-04,NIFTY,25461.0,25405.3,25540.1,25508.6,0.0088,0.0087,0.0088,0.1676
2025-07-04,NIFTYNXT50,68607.8,68355.85,68817.4,68563.2,0.0125,0.0123,0.0125,0.2387
2025-07-07,BANKNIFTY,56949.2,57031.9,57187.8,57293.8,0.01,0.0098,0.01,0.1919
2025-07-07,FINNIFTY,26833.45,26866.3,26949.6,26997.3,0.0103,0.01,0.0103,0.1963
2025-07-07,MIDCPNIFTY,13398.25,13416.0,13445.45,13464.85,0.0124,0.0128,0.0128,0.2453
2025-07-07,NIFTY,25461.3,25461.0,25538.9,25540.1,0.0088,0.0087,0.0088,0.1672
2025-07-07,NIFTYNXT50,68725.8,68607.8,68876.2,68817.4,0.0125,0.0123,0.0125,0.2381
2025-07-08,BANKNIFTY,57256.3,56949.2,57454.0,57187.8,0.01,0.0098,0.01,0.1915
2025-07-08,FINNIFTY,27016.85,26833.45,27114.5,26949.6,0.0103,0.01,0.0103,0.196
2025-07-08,MIDCPNIFTY,13333.45,13398.25,13396.95,13445.45,0.0123,0.0128,0.0128,0.2447
2025-07-08,NIFTY,25522.5,25461.3,25611.9,25538.9,0.0087,0.0086,0.0087,0.1668
2025-07-08,NIFTYNXT50,68719.05,68725.8,68891.0,68876.2,0.0124,0.0123,0.0124,0.2375
2025-07-09,BANKNIFTY,57213.55,57256.3,57383.6,57454.0,0.01,0.0097,0.01,0.191
2025-07-09,FINNIFTY,27058.45,27016.85,27159.7,27114.5,0.0102,0.0099,0.0102,0.1955
2025-07-09,MIDCPNIFTY,13291.85,13333.45,13338.45,13396.95,0.0123,0.0128,0.0128,0.2442
2025-07-09,NIFTY,25476.1,25522.5,25558.8,25611.9,0.0087,0.0086,0.0087,0.1664
2025-07-09,NIFTYNXT50,68678.15,68719.05,68835.4,68891.0,0.0124,0.0122,0.0124,0.2369
2025-07-10,BANKNIFTY,56956.0,57213.55,57171.6,57383.6,0.01,0.0097,0.01,0.1906
2025-07-10,FINNIFTY,26984.35,27058.45,27091.8,27159.7,0.0102,0.0099,0.0102,0.1951
2025-07-10,MIDCPNIFTY,13211.05,13291.85,13252.6,13338.45,0.0123,0.0128,0.0128,0.2437
